,ts_code_sh_index,trade_date,close_sh_index,open_sh_index,high_sh_index,low_sh_index,pre_close_sh_index,change_sh_index,pct_chg_sh_index,vol_sh_index,amount_sh_index,ts_code_sz_index,close_sz_index,open_sz_index,high_sz_index,low_sz_index,pre_close_sz_index,change_sz_index,pct_chg_sz_index,vol_sz_index,amount_sz_index
6825,000001.SH,19960304,601.98,583.38,601.98,572.91,552.94,49.04,8.869,4480923.0,2381797.501,399001.SZ,1068.68,1046.89,1069.47,1022.57,1011.23,57.45,5.6812,1999419.0,627833.0
6826,000001.SH,19960216,552.94,537.13,553.83,537.13,536.98,15.96,2.9722,1870610.0,929203.675,399001.SZ,1011.23,983.31,1011.61,983.31,979.13,32.1,3.2784,1053338.0,324465.0
6827,000001.SH,19960215,536.98,529.32,538.35,528.5,529.25,7.73,1.4606,830979.0,394265.513,399001.SZ,979.13,963.54,979.69,962.7,963.55,15.58,1.6169,454741.0,132699.0
6828,000001.SH,19960214,529.25,530.09,534.18,528.71,529.58,-0.33,-0.0623,497882.0,227457.608,399001.SZ,963.55,976.52,995.15,962.2,976.35,-12.8,-1.311,629758.0,180017.0
6829,000001.SH,19960213,529.58,525.14,530.75,524.96,523.85,5.73,1.0938,471762.0,213136.669,399001.SZ,976.35,950.07,980.03,949.91,949.91,26.44,2.7834,705564.0,192955.0
6830,000001.SH,19960212,523.85,523.57,524.06,523.57,525.41,-1.56,-0.2969,364642.0,180683.454,399001.SZ,949.91,945.86,950.44,942.22,945.16,4.75,0.5026,332471.0,87174.0
6831,000001.SH,19960209,525.41,522.0,525.43,521.11,521.86,3.55,0.6803,329658.0,153374.043,399001.SZ,945.16,936.4,951.68,936.39,937.38,7.78,0.83,340865.0,91491.0
6832,000001.SH,19960208,521.86,523.74,524.65,521.13,524.3,-2.44,-0.4654,378694.0,188936.76,399001.SZ,937.38,939.59,941.19,936.21,938.7,-1.32,-0.1406,345609.0,95011.0
6833,000001.SH,19960207,524.3,520.37,524.72,519.65,520.69,3.61,0.6933,673555.0,336764.871,399001.SZ,938.7,938.7,942.1,936.9,940.29,-1.59,-0.1691,261019.0,67147.0
6834,000001.SH,19960206,520.69,520.08,522.67,518.18,522.85,-2.16,-0.4131,776204.0,399122.662,399001.SZ,940.29,942.97,942.97,936.39,943.93,-3.64,-0.3856,462944.0,111064.0
6835,000001.SH,19960205,522.85,537.23,537.27,522.48,536.04,-13.19,-2.4606,1220876.0,680048.928,399001.SZ,943.93,961.47,962.72,942.98,956.79,-12.86,-1.3441,592153.0,150867.0
6836,000001.SH,19960202,536.04,535.12,536.04,528.57,536.68,-0.64,-0.1193,993070.0,487401.95,399001.SZ,956.79,961.94,961.94,948.98,962.12,-5.33,-0.554,658167.0,150920.0
6837,000001.SH,19960201,536.68,536.24,537.17,532.61,537.35,-0.67,-0.1247,962217.0,446982.826,399001.SZ,962.12,958.48,962.9,952.64,958.7,3.42,0.3567,644125.0,176526.0
6838,000001.SH,19960131,537.35,531.46,538.11,530.12,532.57,4.78,0.8975,1964732.0,820317.358,399001.SZ,958.7,958.76,959.87,949.95,958.82,-0.12,-0.0125,1054008.0,275494.0
6839,000001.SH,19960130,532.57,531.3,532.65,525.6,529.14,3.43,0.6482,1153756.0,528944.209,399001.SZ,958.82,959.81,961.52,951.01,955.4,3.42,0.358,956730.0,214267.0
6840,000001.SH,19960129,529.14,526.2,530.17,525.49,525.57,3.57,0.6793,1098300.0,485379.491,399001.SZ,955.4,955.19,962.98,949.73,952.82,2.58,0.2708,1372960.0,262787.0
6841,000001.SH,19960126,525.57,516.44,527.07,515.37,521.37,4.2,0.8056,967330.0,399410.633,399001.SZ,952.82,929.88,965.42,927.34,935.79,17.03,1.8199,657581.0,203831.0
6842,000001.SH,19960125,521.37,523.75,538.96,520.74,522.63,-1.26,-0.2411,2307320.0,941892.194,399001.SZ,935.79,936.83,961.2,934.41,936.4,-0.61,-0.0651,843979.0,223109.0
6843,000001.SH,19960124,522.63,519.94,524.33,519.94,519.6,3.03,0.5831,779977.0,344156.037,399001.SZ,936.4,931.79,937.53,931.11,930.05,6.35,0.6828,428458.0,107004.0
6844,000001.SH,19960123,519.6,515.48,522.41,515.48,516.46,3.14,0.608,556340.0,251084.179,399001.SZ,930.05,931.95,934.06,924.33,930.26,-0.21,-0.0226,729327.0,182851.0
6845,000001.SH,19960122,516.46,520.95,521.0,514.16,523.51,-7.05,-1.3467,682624.0,309450.794,399001.SZ,930.26,940.77,940.77,926.08,941.27,-11.01,-1.1697,475693.0,113391.0
6846,000001.SH,19960119,523.51,515.0,523.59,512.83,517.63,5.88,1.1359,863912.0,382324.423,399001.SZ,941.27,935.48,941.75,931.11,935.84,5.43,0.5802,780956.0,168114.0
6847,000001.SH,19960118,517.63,533.38,533.41,517.3,537.31,-19.68,-3.6627,1267549.0,559187.828,399001.SZ,935.84,956.49,956.49,935.31,959.85,-24.01,-2.5014,620766.0,137522.0
6848,000001.SH,19960117,537.31,546.21,548.57,535.24,547.76,-10.45,-1.9078,981153.0,409780.937,399001.SZ,959.85,970.48,971.08,958.11,971.88,-12.03,-1.2378,489961.0,111701.0
6849,000001.SH,19960116,547.76,551.82,554.9,545.49,551.04,-3.28,-0.5952,852911.0,362896.438,399001.SZ,971.88,971.26,976.08,969.1,973.03,-1.15,-0.1182,304388.0,75654.0
6850,000001.SH,19960115,551.04,545.05,551.91,543.83,547.11,3.93,0.7183,919361.0,423648.768,399001.SZ,973.03,971.4,973.31,965.12,970.55,2.48,0.2555,334188.0,82629.0
6851,000001.SH,19960112,547.11,545.23,549.76,541.67,545.64,1.47,0.2694,967429.0,421599.851,399001.SZ,970.55,964.37,975.33,962.8,964.52,6.03,0.6252,465969.0,115604.0
6852,000001.SH,19960111,545.64,547.46,552.56,543.12,547.62,-1.98,-0.3616,1157744.0,496816.149,399001.SZ,964.52,966.4,968.94,961.98,967.47,-2.95,-0.3049,501547.0,122854.0
6853,000001.SH,19960110,547.62,552.3,552.31,540.59,558.62,-11.0,-1.9691,1531535.0,652606.197,399001.SZ,967.47,980.69,980.69,960.9,983.08,-15.61,-1.5879,735090.0,162325.0
6854,000001.SH,19960109,558.62,541.35,559.64,540.99,539.17,19.45,3.6074,1894742.0,803436.601,399001.SZ,983.08,961.44,985.38,960.86,962.12,20.96,2.1785,1096343.0,253063.0
6855,000001.SH,19960108,539.17,533.33,540.04,527.91,536.37,2.8,0.522,696207.0,287291.304,399001.SZ,962.12,962.18,963.02,951.56,966.21,-4.09,-0.4233,768280.0,155477.0
6856,000001.SH,19960105,536.37,559.03,561.36,536.12,558.76,-22.39,-4.0071,1386371.0,597184.653,399001.SZ,966.21,986.44,990.17,963.17,983.4,-17.19,-1.748,1052629.0,223079.0
6857,000001.SH,19960104,558.76,541.94,558.94,539.76,542.42,16.34,3.0124,1105913.0,451487.891,399001.SZ,983.4,964.0,984.66,958.39,964.13,19.27,1.9987,1210805.0,241335.0
6858,000001.SH,19960103,542.42,535.23,542.74,530.79,537.87,4.55,0.8459,556192.0,252573.801,399001.SZ,964.13,959.38,964.31,952.57,965.68,-1.55,-0.1605,618034.0,130904.0
6859,000001.SH,19960102,537.87,550.26,550.26,537.38,555.29,-17.42,-3.1371,482478.0,223117.088,399001.SZ,965.68,987.07,987.07,964.77,987.75,-22.07,-2.2344,473116.0,112497.0
6860,000001.SH,19951229,555.29,555.74,561.61,552.84,556.82,-1.53,-0.2748,822337.0,394660.81,399001.SZ,987.75,981.38,991.7,980.25,982.8,4.95,0.5037,401063.55,161776.1448
6861,000001.SH,19951228,556.82,568.77,569.19,555.66,570.4,-13.58,-2.3808,809372.0,406985.7,399001.SZ,982.8,993.93,994.71,981.65,997.86,-15.06,-1.5092,300863.0,113565.3736
6862,000001.SH,19951227,570.4,571.68,573.87,562.33,572.22,-1.82,-0.3181,809123.0,391947.074,399001.SZ,997.86,993.82,999.69,987.77,994.93,2.93,0.2945,334064.34,124539.9584
6863,000001.SH,19951226,572.22,578.79,580.38,571.43,580.03,-7.81,-1.3465,548952.0,280809.765,399001.SZ,994.93,998.87,1005.55,993.84,1000.4,-5.47,-0.5468,346111.62,143125.7018
6864,000001.SH,19951225,580.03,590.76,590.76,579.26,594.24,-14.21,-2.3913,709792.0,370453.381,399001.SZ,1000.4,1019.18,1020.24,998.61,1023.62,-23.22,-2.2684,320895.38,140637.0896
6865,000001.SH,19951222,594.24,596.26,599.71,591.37,597.43,-3.19,-0.534,696867.0,353630.511,399001.SZ,1023.62,1022.46,1027.32,1019.19,1024.43,-0.81,-0.0791,253074.43,110397.6402
6866,000001.SH,19951221,597.43,601.91,606.69,597.23,601.04,-3.61,-0.6006,957680.0,500465.368,399001.SZ,1024.43,1034.27,1039.49,1024.0,1033.77,-9.34,-0.9035,325863.77,142550.3594
6867,000001.SH,19951220,601.04,593.51,601.1,593.51,592.06,8.98,1.5167,665901.0,346795.719,399001.SZ,1033.77,1027.19,1033.93,1024.71,1027.43,6.34,0.6171,375470.14,173896.2019
6868,000001.SH,19951219,592.06,592.72,596.35,590.9,592.14,-0.08,-0.0135,639003.0,358184.467,399001.SZ,1027.43,1025.16,1032.58,1023.35,1028.51,-1.08,-0.105,373488.24,153813.1451
6869,000001.SH,19951218,592.14,600.65,600.65,591.51,603.89,-11.75,-1.9457,809700.0,439261.23,399001.SZ,1028.51,1044.12,1044.12,1024.99,1049.3,-20.79,-1.9813,418321.8,172031.5771
6870,000001.SH,19951215,603.89,612.6,612.61,601.02,614.75,-10.86,-1.7666,993696.0,542725.813,399001.SZ,1049.3,1058.59,1061.36,1045.94,1059.46,-10.16,-0.959,431139.31,187274.8437
6871,000001.SH,19951214,614.75,613.07,617.86,611.49,613.8,0.95,0.1548,766437.0,482373.464,399001.SZ,1059.46,1063.03,1063.03,1055.23,1064.95,-5.49,-0.5155,358816.67,163352.0293
6872,000001.SH,19951213,613.8,629.84,631.02,613.19,629.45,-15.65,-2.4863,1433506.0,947332.365,399001.SZ,1064.95,1076.5,1076.88,1060.59,1075.66,-10.71,-0.9957,612000.28,299047.9029
6873,000001.SH,19951212,629.45,616.34,633.93,605.09,619.26,10.19,1.6455,1476493.0,928942.146,399001.SZ,1075.66,1067.3,1076.62,1054.05,1069.67,5.99,0.56,432382.1,186163.2545
6874,000001.SH,19951211,619.26,636.82,639.29,618.08,636.78,-17.52,-2.7513,1137729.0,717117.646,399001.SZ,1069.67,1084.97,1088.31,1068.85,1086.65,-16.98,-1.5626,284899.34,120660.7205
6875,000001.SH,19951208,636.78,631.95,643.36,631.84,631.84,4.94,0.7818,1458221.0,887022.201,399001.SZ,1086.65,1084.53,1092.95,1082.44,1082.57,4.08,0.3769,301579.9,134881.0085
6876,000001.SH,19951207,631.84,628.63,632.37,627.06,628.43,3.41,0.5426,500832.0,299362.103,399001.SZ,1082.57,1083.09,1084.73,1077.48,1082.57,0.0,0.0,278035.64,116162.7688
6877,000001.SH,19951206,628.43,637.3,637.32,627.85,637.22,-8.79,-1.3794,641821.0,402153.353,399001.SZ,1082.57,1086.29,1088.1,1080.65,1085.23,-2.66,-0.2451,252508.64,112657.921
6878,000001.SH,19951205,637.22,636.43,638.76,635.59,634.92,2.3,0.3623,460212.0,224791.362,399001.SZ,1085.23,1081.7,1088.71,1080.59,1081.56,3.67,0.3393,220949.74,99720.7243
6879,000001.SH,19951204,634.92,632.72,635.73,632.24,633.81,1.11,0.1751,412218.0,215101.223,399001.SZ,1081.56,1082.76,1082.76,1076.12,1081.7,-0.14,-0.0129,277312.34,115241.1422
6880,000001.SH,19951201,633.81,631.55,639.49,624.93,641.14,-7.33,-1.1433,921951.0,461737.037,399001.SZ,1081.7,1079.23,1087.84,1071.36,1086.18,-4.48,-0.4125,395023.75,158397.3992
6881,000001.SH,19951130,641.14,639.51,652.62,632.03,641.59,-0.45,-0.0701,923616.0,518316.003,399001.SZ,1086.18,1089.96,1092.58,1076.66,1092.75,-6.57,-0.6012,457484.22,188324.5959
6882,000001.SH,19951129,641.59,652.1,652.1,640.55,652.57,-10.98,-1.6826,732428.0,408523.09,399001.SZ,1092.75,1106.67,1106.67,1090.99,1104.85,-12.1,-1.0952,430323.93,182298.529
6883,000001.SH,19951128,652.57,643.73,652.57,638.31,645.03,7.54,1.1689,959655.0,536754.066,399001.SZ,1104.85,1107.22,1107.56,1094.94,1109.09,-4.24,-0.3823,584259.77,288259.4378
6884,000001.SH,19951127,645.03,658.08,658.32,644.56,659.37,-14.34,-2.1748,856620.0,489130.181,399001.SZ,1109.09,1118.84,1120.75,1107.37,1122.41,-13.32,-1.1867,352880.63,155502.0378
6885,000001.SH,19951124,659.37,656.96,662.05,654.09,658.37,1.0,0.1519,763563.0,465923.534,399001.SZ,1122.41,1121.42,1124.44,1116.78,1118.41,4.0,0.3577,318007.0,135108.2591
6886,000001.SH,19951123,658.37,662.61,664.86,657.64,663.32,-4.95,-0.7462,1017387.0,605079.953,399001.SZ,1118.41,1121.45,1126.92,1116.93,1123.27,-4.86,-0.4327,414463.0,179630.5925
6887,000001.SH,19951122,663.32,678.64,679.34,662.86,678.42,-15.1,-2.2258,914955.0,555567.901,399001.SZ,1123.27,1141.44,1154.88,1122.45,1141.56,-18.29,-1.6022,530699.0,246796.1191
6888,000001.SH,19951121,678.42,675.18,678.86,675.18,674.74,3.68,0.5454,1173928.0,476131.195,399001.SZ,1141.56,1135.26,1142.64,1135.26,1135.35,6.21,0.547,547123.0,263680.1851
6889,000001.SH,19951120,674.74,671.8,677.11,668.63,676.19,-1.45,-0.2144,828513.0,525895.577,399001.SZ,1135.35,1135.76,1135.93,1125.24,1127.75,7.6,0.6739,404358.0,226108.731
6890,000001.SH,19951117,676.19,680.08,682.23,675.37,682.44,-6.25,-0.9158,1233322.0,765757.074,399001.SZ,1132.13,1127.07,1135.78,1126.46,1127.75,4.38,0.3884,458808.0,222481.3884
6891,000001.SH,19951116,682.44,690.11,691.09,681.25,692.2,-9.76,-1.41,2658306.0,1044834.594,399001.SZ,1127.75,1133.09,1133.81,1125.52,1132.6,-4.85,-0.4282,490154.0,230717.8921
6892,000001.SH,19951115,692.2,688.5,692.2,680.68,688.87,3.33,0.4834,1705474.0,1106688.768,399001.SZ,1132.6,1127.95,1132.78,1120.35,1128.22,4.38,0.3882,418431.0,182896.4269
6893,000001.SH,19951114,688.87,687.06,691.25,684.47,688.7,0.17,0.0247,1290281.0,690044.897,399001.SZ,1128.22,1124.93,1132.42,1122.64,1125.93,2.29,0.2034,449418.0,194700.501
6894,000001.SH,19951113,688.7,705.89,705.92,686.43,708.76,-20.06,-2.8303,1681681.0,898383.102,399001.SZ,1125.93,1138.09,1141.23,1123.75,1146.38,-20.45,-1.7839,535764.0,242476.6247
6895,000001.SH,19951110,708.76,710.75,712.19,708.0,711.2,-2.44,-0.3431,1328636.0,788713.645,399001.SZ,1146.38,1145.65,1153.49,1145.54,1146.91,-0.53,-0.0462,529270.0,258034.5338
6896,000001.SH,19951109,711.2,708.58,714.53,700.82,711.61,-0.41,-0.0576,2051134.0,1253331.76,399001.SZ,1146.91,1144.08,1147.74,1137.94,1147.5,-0.59,-0.0514,507280.0,235750.1121
6897,000001.SH,19951108,711.61,725.33,725.33,708.58,729.69,-18.08,-2.4778,2553375.0,1328897.586,399001.SZ,1147.5,1162.35,1162.35,1143.75,1164.24,-16.74,-1.4378,780359.0,352392.488
6898,000001.SH,19951107,729.69,736.9,736.91,728.05,736.15,-6.46,-0.8775,2034498.0,1196249.605,399001.SZ,1164.24,1171.63,1171.69,1161.16,1172.22,-7.98,-0.6808,738591.0,351394.8457
6899,000001.SH,19951106,736.15,729.04,736.15,728.99,727.78,8.37,1.1501,2477455.0,1392961.257,399001.SZ,1172.22,1167.67,1172.76,1161.27,1167.19,5.03,0.4309,971136.0,485867.9811
6900,000001.SH,19951103,727.78,720.77,727.79,720.77,721.7,6.08,0.8425,3155308.0,1162813.632,399001.SZ,1167.19,1156.24,1167.46,1156.22,1156.05,11.14,0.9636,932143.0,504924.1713
6901,000001.SH,19951102,721.7,723.96,728.35,719.14,723.39,-1.69,-0.2336,2050365.0,1116481.518,399001.SZ,1156.05,1160.25,1164.03,1152.82,1159.7,-3.65,-0.3147,623141.0,339496.9493
6902,000001.SH,19951101,723.39,716.46,727.5,712.27,717.32,6.07,0.8462,3035687.0,1645705.669,399001.SZ,1159.7,1155.67,1166.61,1145.44,1153.73,5.97,0.5175,832665.0,428460.334
6903,000001.SH,19951031,717.32,723.43,726.49,715.4,722.78,-5.46,-0.7554,2733567.0,1717710.773,399001.SZ,1153.73,1156.31,1168.33,1149.4,1158.09,-4.36,-0.3765,806781.0,419248.8777
6904,000001.SH,19951030,722.78,722.86,724.57,719.24,722.37,0.41,0.0568,2513254.0,1273855.14,399001.SZ,1158.09,1167.52,1167.52,1157.21,1171.35,-13.26,-1.132,933827.0,473442.549
6905,000001.SH,19951027,722.37,730.96,735.06,721.47,731.47,-9.1,-1.2441,3579319.0,1924779.836,399001.SZ,1171.35,1189.56,1190.64,1166.37,1197.68,-26.33,-2.1984,1381118.0,774943.2669
6906,000001.SH,19951026,731.47,757.11,759.73,731.14,760.41,-28.94,-3.8058,6377618.0,3024053.031,399001.SZ,1197.68,1222.66,1222.66,1191.19,1226.92,-29.24,-2.3832,1851681.0,921230.9112
6907,000001.SH,19951025,760.41,765.21,765.48,740.74,723.57,36.84,5.0914,8046441.0,4649840.969,399001.SZ,1226.92,1216.98,1249.49,1197.36,1182.52,44.4,3.7547,3104166.0,1474893.8528
6908,000001.SH,19951024,723.57,724.79,727.4,720.23,723.09,0.48,0.0664,3116097.0,1828259.432,399001.SZ,1182.52,1192.72,1197.48,1176.86,1187.35,-4.83,-0.4068,1335852.0,588908.3705
6909,000001.SH,19951023,723.09,729.76,729.97,718.44,726.29,-3.2,-0.4406,3877994.0,2354826.771,399001.SZ,1187.35,1202.54,1204.5,1175.3,1197.46,-10.11,-0.8443,2994777.0,1209494.8173
6910,000001.SH,19951020,726.29,700.33,726.29,697.56,702.79,23.5,3.3438,3221212.0,1894686.756,399001.SZ,1197.46,1130.05,1201.93,1128.77,1132.67,64.79,5.7201,2553128.0,1007123.9719
6911,000001.SH,19951019,702.79,719.76,720.75,700.83,716.83,-14.04,-1.9586,4527197.0,2636130.22,399001.SZ,1132.67,1154.67,1156.25,1128.02,1149.69,-17.02,-1.4804,887753.0,337682.6582
6912,000001.SH,19951018,716.83,705.72,716.83,705.72,702.4,14.43,2.0544,4273054.0,2326855.316,399001.SZ,1149.69,1139.82,1150.29,1135.2,1134.8,14.89,1.3121,885647.0,333573.2657
6913,000001.SH,19951017,702.4,700.86,705.6,698.48,701.34,1.06,0.1511,1888299.0,1136566.37,399001.SZ,1134.8,1128.37,1139.01,1128.37,1125.92,8.88,0.7887,536493.0,198074.1167
6914,000001.SH,19951016,701.34,702.13,706.4,696.79,702.98,-1.64,-0.2333,2591953.0,1648941.142,399001.SZ,1125.92,1120.36,1128.94,1114.99,1117.73,8.19,0.7327,464188.0,176602.2952
6915,000001.SH,19951013,702.98,702.49,711.53,693.86,704.4,-1.42,-0.2016,3929210.0,2946325.088,399001.SZ,1117.73,1110.43,1121.28,1107.96,1112.48,5.25,0.4719,534386.0,212079.2254
6916,000001.SH,19951012,704.4,713.25,714.86,703.8,710.89,-6.49,-0.9129,5487184.0,2927632.647,399001.SZ,1112.48,1121.53,1124.62,1112.3,1120.21,-7.73,-0.69,873213.0,341658.2841
6917,000001.SH,19951011,710.89,705.56,710.89,700.69,708.63,2.26,0.3189,4139230.0,2585202.002,399001.SZ,1120.21,1121.46,1123.56,1109.38,1124.6,-4.39,-0.3904,589385.0,234038.2525
6918,000001.SH,19951010,708.63,704.55,720.43,703.34,706.29,2.34,0.3313,3995194.0,2674453.223,399001.SZ,1124.6,1130.16,1138.31,1120.62,1133.33,-8.73,-0.7703,552898.0,220848.6101
6919,000001.SH,19951009,706.29,717.99,717.99,704.41,719.96,-13.67,-1.8987,2345760.0,1174993.019,399001.SZ,1133.33,1151.12,1151.12,1131.98,1152.67,-19.34,-1.6778,401570.0,163385.6063
6920,000001.SH,19951006,719.96,724.88,729.54,718.93,724.88,-4.92,-0.6787,2323431.0,1243450.145,399001.SZ,1152.67,1158.6,1162.04,1151.28,1159.14,-6.47,-0.5582,399937.0,159424.6697
6921,000001.SH,19951005,724.88,718.0,724.92,715.64,717.79,7.09,0.9878,1020401.0,561003.706,399001.SZ,1159.14,1156.74,1161.13,1153.45,1157.47,1.67,0.1443,291694.0,116745.0502
6922,000001.SH,19951004,717.79,724.04,725.2,716.07,722.43,-4.64,-0.6423,1222045.0,642140.283,399001.SZ,1157.47,1167.52,1168.54,1154.31,1164.96,-7.49,-0.6429,411860.0,176160.8294
6923,000001.SH,19950929,722.43,711.91,722.43,711.91,711.19,11.24,1.5804,1922061.0,986697.147,399001.SZ,1164.96,1146.44,1165.13,1144.15,1145.92,19.04,1.6615,705995.0,295399.3473
6924,000001.SH,19950928,711.19,705.02,711.19,699.1,708.46,2.73,0.3853,2068937.0,1034910.459,399001.SZ,1145.92,1140.03,1146.84,1135.25,1145.94,-0.02,-0.0017,530520.0,212503.6312
6925,000001.SH,19950927,708.46,727.47,728.21,707.61,728.86,-20.4,-2.7989,2608655.0,1380734.014,399001.SZ,1145.94,1162.33,1162.33,1145.94,1168.14,-22.2,-1.9005,684132.0,282839.2236
6926,000001.SH,19950926,728.86,723.22,729.29,721.79,723.35,5.51,0.7617,1022871.0,503872.448,399001.SZ,1168.14,1168.95,1171.49,1164.45,1167.38,0.76,0.0651,441280.0,201607.3738
6927,000001.SH,19950925,723.35,730.01,730.01,717.43,730.01,-6.66,-0.9123,1210792.0,600947.535,399001.SZ,1167.38,1180.43,1180.43,1161.09,1176.57,-9.19,-0.7811,585165.0,239605.441
6928,000001.SH,19950922,730.01,732.07,733.81,727.37,731.17,-1.16,-0.1586,1074830.0,590275.673,399001.SZ,1176.57,1175.68,1181.35,1168.53,1170.87,5.7,0.4868,901927.0,360185.1378
6929,000001.SH,19950921,731.17,726.32,731.89,726.25,726.14,5.03,0.6927,1367015.0,727556.983,399001.SZ,1170.87,1161.42,1170.87,1161.15,1162.44,8.43,0.7252,477386.0,197048.3729
6930,000001.SH,19950920,726.14,730.28,731.54,721.0,736.74,-10.6,-1.4388,2027674.0,985311.362,399001.SZ,1162.44,1167.68,1167.68,1152.99,1175.8,-13.36,-1.1362,705528.0,294460.0506
6931,000001.SH,19950919,736.74,761.17,762.18,735.21,757.4,-20.66,-2.7278,3154083.0,1493266.18,399001.SZ,1175.8,1214.27,1214.95,1173.35,1215.06,-39.26,-3.2311,880981.0,391950.9012
6932,000001.SH,19950918,757.4,757.99,758.18,751.31,755.93,1.47,0.1945,2418002.0,1208713.637,399001.SZ,1215.06,1216.81,1220.04,1208.36,1210.93,4.13,0.3411,889967.0,413372.0006
6933,000001.SH,19950915,755.93,756.65,757.89,749.89,758.13,-2.2,-0.2902,2691833.0,1427072.498,399001.SZ,1210.93,1205.11,1218.71,1202.25,1205.92,5.01,0.4155,1228305.0,571984.6691
6934,000001.SH,19950914,758.13,765.14,766.06,754.47,763.18,-5.05,-0.6617,5448405.0,2068591.864,399001.SZ,1205.92,1200.98,1217.2,1195.49,1196.5,9.42,0.7873,1721500.0,754533.4667
6935,000001.SH,19950913,763.18,764.91,767.12,755.0,763.69,-0.51,-0.0668,3426015.0,1770296.611,399001.SZ,1196.5,1186.63,1196.56,1178.3,1184.42,12.08,1.0199,1093045.0,492160.2706
6936,000001.SH,19950912,763.69,791.36,792.54,760.76,775.45,-11.76,-1.5165,4611117.0,2563081.137,399001.SZ,1184.42,1196.03,1205.13,1181.83,1183.12,1.3,0.1099,1123025.0,503002.1208
6937,000001.SH,19950911,775.45,756.68,775.45,755.62,751.08,24.37,3.2447,4213794.0,2226744.855,399001.SZ,1183.12,1172.88,1183.12,1170.02,1170.7,12.42,1.0609,770813.0,339610.4186
6938,000001.SH,19950908,751.08,753.28,758.18,747.06,753.84,-2.76,-0.3661,3051478.0,1786789.677,399001.SZ,1170.7,1178.34,1178.8,1167.26,1179.65,-8.95,-0.7587,618040.0,277400.3568
6939,000001.SH,19950907,753.84,758.29,766.03,753.01,753.75,0.09,0.0119,6190180.0,3272557.561,399001.SZ,1179.65,1191.51,1193.24,1179.65,1181.65,-2.0,-0.1693,1092736.0,486929.1453
6940,000001.SH,19950906,753.75,738.99,754.2,738.27,739.53,14.22,1.9228,3817502.0,2199471.522,399001.SZ,1181.65,1169.65,1181.65,1162.3,1169.2,12.45,1.0648,702469.0,313924.0625
6941,000001.SH,19950905,739.53,743.21,751.58,736.22,737.89,1.64,0.2223,2698624.0,1817253.156,399001.SZ,1169.2,1174.08,1177.77,1163.93,1175.84,-6.64,-0.5647,752330.0,329495.2201
6942,000001.SH,19950904,737.89,731.42,737.94,728.99,728.84,9.05,1.2417,2865883.0,1714946.429,399001.SZ,1175.84,1179.33,1181.96,1169.56,1171.82,4.02,0.3431,752743.0,331468.0844
6943,000001.SH,19950901,728.84,726.05,728.85,720.99,723.87,4.97,0.6866,2036533.0,1055225.708,,,,,,,,,,
6944,000001.SH,19950831,723.87,715.56,723.87,711.11,715.73,8.14,1.1373,1882342.0,910793.919,399001.SZ,1171.82,1160.21,1174.41,1152.91,1161.62,10.2,0.8781,953946.0,397334.1326
6945,000001.SH,19950830,715.73,721.75,725.87,714.04,722.08,-6.35,-0.8794,1793817.0,782494.55,399001.SZ,1161.62,1166.03,1174.2,1157.36,1169.36,-7.74,-0.6619,815997.0,353416.3998
6946,000001.SH,19950829,722.08,728.11,741.65,719.87,725.62,-3.54,-0.4879,2568240.0,1128323.702,399001.SZ,1169.36,1193.2,1203.35,1166.0,1192.11,-22.75,-1.9084,824713.0,390252.471
6947,000001.SH,19950828,725.62,724.1,728.68,722.53,727.58,-1.96,-0.2694,1478849.0,716252.51,399001.SZ,1192.11,1196.25,1196.25,1187.0,1203.54,-11.43,-0.9497,658805.0,292859.776
6948,000001.SH,19950825,727.58,733.19,734.51,723.9,733.85,-6.27,-0.8544,2207277.0,1098327.191,399001.SZ,1203.54,1227.95,1229.17,1199.7,1230.12,-26.58,-2.1608,957853.0,504266.0925
6949,000001.SH,19950824,733.85,728.76,735.42,718.05,729.89,3.96,0.5425,2596307.0,1229308.386,399001.SZ,1230.12,1206.59,1230.63,1195.5,1209.3,20.82,1.7217,1468851.0,740695.6014
6950,000001.SH,19950823,729.89,741.72,744.39,724.69,739.86,-9.97,-1.3476,2515786.0,1414914.825,399001.SZ,1209.3,1247.31,1250.26,1199.12,1245.85,-36.55,-2.9337,1646296.0,803111.3879
6951,000001.SH,19950822,739.86,738.94,742.92,734.41,739.06,0.8,0.1082,2430887.0,1382577.135,399001.SZ,1245.85,1270.68,1298.06,1232.6,1278.17,-32.32,-2.5286,2004803.0,980557.8027
6952,000001.SH,19950821,739.06,752.06,755.44,735.12,757.43,-18.37,-2.4253,4113199.0,2243600.053,399001.SZ,1278.17,1309.46,1327.97,1262.51,1307.78,-29.61,-2.2641,4013789.0,1910414.1898
6953,000001.SH,19950818,757.43,772.57,773.23,753.28,769.45,-12.02,-1.5622,4953518.0,3011030.369,399001.SZ,1307.78,1250.92,1315.43,1241.86,1250.26,57.52,4.6006,5667090.0,2726134.5063
6954,000001.SH,19950817,769.45,775.8,783.22,763.25,767.66,1.79,0.2332,6967108.0,4258415.318,399001.SZ,1250.26,1238.4,1262.69,1232.15,1228.3,21.96,1.7878,4247360.0,1890746.9752
6955,000001.SH,19950816,767.66,752.41,767.71,752.39,751.48,16.18,2.1531,7800190.0,4546992.218,399001.SZ,1228.3,1203.77,1228.61,1198.61,1207.57,20.73,1.7167,1857268.0,790200.5495
